,Unnamed: 0,price,year,odometer,lat,long,labels
79318,317272,4891,2001.0,117679.0,50.662124,-120.403234,0
18137,72548,10400,2012.0,66922.0,49.089546,-122.649032,0
215357,861428,15999,2014.0,82293.0,39.5805,-104.9011,0
3175,12700,10375,2007.0,154903.0,43.5566,-96.8028,0
269023,1076092,12900,2005.0,127994.0,36.438087,-82.30204499999998,0
27205,108820,3800,2008.0,149000.0,46.138333,-122.938557,0
111730,446920,7500,1973.0,100000.0,41.020893,-80.685792,0
382331,1529324,13891,2016.0,62274.0,41.665197,-86.250116,0
19030,76120,4850,2009.0,168000.0,43.1152,-85.5136,0
26394,105576,19604,2012.0,146230.0,43.4775,-96.7041,0
402285,1609140,3100,2005.0,171000.0,41.9697,-74.0668,0
111023,444092,8999,2004.0,120250.0,41.41072,-83.650449,0
62266,249064,700,2000.0,208000.0,41.09803,-81.340563,0
90782,363128,7440,2004.0,167288.0,44.87313,-87.89568,0
362149,1448596,16900,2015.0,44953.0,40.652666,-74.215546,0
240052,960208,16777,2007.0,131820.0,44.740067,-94.714901,0
271094,1084376,12433,2011.0,102825.0,35.171997,-89.94388599999998,0
104795,419180,6995,2006.0,129781.0,61.1549,-149.8866,0
249740,998960,45995,2017.0,41127.0,33.711509,-78.909582,0
239350,957400,9450,2015.0,80888.0,41.67233,-72.913432,0
391367,1565468,14500,2009.0,120453.0,41.01442,-93.305217,0
284770,1139080,12950,2014.0,122145.0,29.650218,-81.650885,0
397422,1589688,3950,2006.0,149000.0,43.1158,-75.3095,0
403266,1613064,3500,2009.0,47539.0,42.1267,-75.9685,0
193490,773960,12695,2007.0,123237.0,41.770437,-70.539789,0
278620,1114480,5300,2005.0,96300.0,27.49873,-82.534408,0
25760,103040,21968,2016.0,45354.0,43.19434,-88.69759,0
174409,697636,4770,2009.0,118693.0,35.260757,-120.649603,0
118548,474192,13000,1999.0,90020.0,41.0732,-80.6553,0
378303,1513212,2230,2005.0,2323000.0,41.2696,-84.9398,0
16443,65772,39971,2016.0,22956.0,46.237399,-119.129077,0
88227,352908,12500,2017.0,16000.0,32.7829,-96.8714,0
411684,1646736,24999,2015.0,23433.0,44.540935,-88.037952,0
60916,243664,14998,2011.0,84372.0,37.710584,-97.209255,0
164819,659276,20995,2013.0,46754.0,35.283445,-120.658029,0
63530,254120,7500,2005.0,94389.0,40.833834,-81.33886700000002,0
331651,1326604,24900,2012.0,59700.0,40.8145,-96.7009,0
273166,1092664,1000,1995.0,170000.0,36.0501,-83.9226,0
72768,291072,5999,2006.0,128553.0,35.0019,-78.9364,0
227762,911048,12995,2014.0,59182.0,42.68369000000001,-84.53825,0
378821,1515284,7400,2000.0,374350.0,40.0449,-86.4641,0
295461,1181844,2800,2006.0,103047.0,25.9894,-80.2153,0
47119,188476,1,2009.0,125351.0,38.189,-85.654,0
296468,1185872,5999,2006.0,114890.0,28.132871999999995,-80.638855,0
209310,837240,14999,2014.0,81787.0,40.409024,-104.908363,0
168827,675308,10990,2006.0,89000.0,37.5895,-122.0497,0
155563,622252,20500,2015.0,74000.0,37.7441,-122.4863,0
11560,46240,43986,2018.0,15.0,49.214077,-123.09098600000002,0
254834,1019336,4195,2005.0,103250.0,31.0479,-89.8183,0
132375,529500,17250,2016.0,27000.0,34.751331,-92.327042,0
385696,1542784,11000,2007.0,170.0,35.063982,-106.848049,0
324633,1298532,9950,2010.0,183555.0,29.4102,-100.8932,0
353065,1412260,69999,2003.0,349538.0,36.786051,-79.393516,0
263006,1052024,11500,2011.0,110000.0,39.0152,-94.2604,0
201731,806924,5500,1993.0,148000.0,40.113364,-75.148741,0
294602,1178408,3900,2003.0,91243.0,29.2833,-81.0882,0
134170,536680,4850,2005.0,156000.0,34.4689,-93.043,0
192805,771220,7200,2011.0,65000.0,42.2541,-71.7746,0
163440,653760,7495,2008.0,80437.0,38.5816,-121.4944,0
327050,1308200,14395,2014.0,118241.0,32.904067,-83.690559,0
296277,1185108,4900,2008.0,134000.0,26.6466,-81.8429,0
235837,943348,16995,2015.0,32014.0,41.586405,-73.08051,0
202401,809604,37900,2008.0,161969.0,39.8775,-77.0643,0
49260,197040,11500,2015.0,27695.0,61.155149,-149.891679,0
245948,983792,4300,2006.0,188000.0,44.5528,-92.5486,0
28414,113656,49164,2019.0,40.0,50.045346,-125.269028,0
256001,1024004,22995,2017.0,17596.0,31.309255,-89.309578,0
129282,517128,12500,2006.0,135000.0,35.2204,-97.4577,0
28209,112836,14750,2012.0,67311.0,39.8295,-75.4354,0
380088,1520352,1995,1998.0,203930.0,41.680321,-86.16030699999997,0
134615,538460,11530,2011.0,92658.0,34.6068,-92.492,0
265007,1060028,13000,2003.0,221430.0,37.7773,-90.4094,0
185406,741624,7470,2009.0,83000.0,33.741186,-116.356976,0
172722,690888,10995,2016.0,37643.0,36.743943,-119.789277,0
330203,1320812,43750,2017.0,37051.0,34.2134,-83.448,0
166412,665648,3500,2002.0,154000.0,33.9208,-117.4589,0
121622,486488,8000,1999.0,160000.0,32.251971000000005,-110.83982,0
114049,456196,1995,2005.0,151000.0,39.956037,-82.771189,0
231742,926968,2300,2001.0,199000.0,42.8104,-83.7993,0
213656,854624,23841,2015.0,43268.0,39.620464,-104.989098,0
147645,590580,4600,2004.0,140000.0,45.5142,-122.4985,0
279203,1116812,9750,2014.0,83500.0,30.1063,-81.71600000000002,0
409247,1636988,3000,1980.0,2300.0,43.3269,-89.3631,0
192286,769144,2800,2010.0,180000.0,42.202,-72.6262,0
342159,1368636,6495,2004.0,123024.0,43.6403,-116.26346,0
94123,376492,5000,2008.0,150000.0,40.9521,-90.3698,0
422985,1691940,12900,2015.0,51670.0,35.5068,-78.3479,0
269747,1078988,1350,2005.0,191066.0,35.2023,-88.2005,0
126350,505400,6995,2005.0,155069.0,44.142686,-69.628424,0
308876,1235504,5200,2005.0,212000.0,29.9528,-97.581,0
413205,1652820,4495,2007.0,199900.0,43.104492,-88.067479,0
293553,1174212,10500,2013.0,61000.0,26.984,-82.0589,0
49801,199204,24999,2013.0,31737.0,46.234838,-119.128015,0
14649,58596,7800,2008.0,139092.0,40.1217,-74.0611,0
64597,258388,6000,1973.0,98000.0,41.4809,-81.6245,0
338636,1354544,2000,2006.0,207000.0,39.5249,-119.9031,0
40885,163540,12923,2012.0,131000.0,48.435865,-123.368889,0
422003,1688012,6450,2003.0,127000.0,36.105677,-77.441425,0
286354,1145416,7000,2005.0,105000.0,29.2108,-81.0228,0
53274,213096,69,2016.0,74744.0,40.71667,-74.226178,0
307850,1231400,4802,2009.0,97337.0,27.656582,-97.481814,0
299827,1199308,21500,2008.0,187155.0,47.62,-111.2393,0
418954,1675816,3500,2002.0,84000.0,35.4011,-80.8695,0
274388,1097552,10900,2009.0,124000.0,36.433522,-86.932926,0
368544,1474176,35745,2018.0,15633.0,48.754677,-122.460459,0
252155,1008620,6250,2006.0,50000.0,32.82663400000001,-80.040379,0
257454,1029816,7988,2006.0,111165.0,44.102377,-103.175421,0
148334,593336,12995,2009.0,142000.0,44.923433,-123.031466,0
160276,641104,6500,2006.0,181000.0,37.2308,-120.5144,0
292245,1168980,15650,2016.0,11000.0,28.5803,-81.4396,0
230796,923184,17995,2017.0,27740.0,42.318135,-85.234575,0
193375,773500,3500,2004.0,235000.0,41.70041,-70.166025,0
191495,765980,8750,2012.0,41900.0,41.9289,-70.0186,0
303923,1215692,3000,2002.0,196000.0,48.2028,-114.3039,0
405224,1620896,2200,2005.0,110000.0,42.5952,-76.1857,0
160719,642876,1500,2001.0,2000000.0,36.6811,-121.6176,0
87346,349384,63999,2017.0,33040.0,46.234838,-119.128015,0
350657,1402628,4300,2006.0,130000.0,38.1574,-79.0651,0
200910,803640,2140,2005.0,134500.0,39.9982,-76.3566,0
156950,627800,6500,2007.0,92000.0,36.572059,-121.701816,0
124461,497844,11995,2015.0,49000.0,32.25,-110.8869,0
429419,1717676,19500,2012.0,93000.0,35.6498,-82.7106,0
63842,255368,16533,2012.0,108080.0,35.172002,-89.943849,0
149374,597496,9995,2008.0,105959.0,44.9961,-122.9124,0
274421,1097684,2500,2002.0,198546.0,35.6512,-88.3927,0
219266,877064,850,1999.0,150000.0,42.2776,-83.7409,0
132262,529048,3463,2007.0,122599.0,36.224576,-94.137995,0
303731,1214924,2900,1976.0,182000.0,45.795456,-111.189824,0
33999,135996,10000,2009.0,97690.0,39.01453,-94.66246,0
170911,683644,7995,2007.0,166000.0,33.6806,-116.4027,0
420934,1683736,9500,2014.0,52372.0,35.338915,-81.904637,0
169614,678456,7899,1999.0,165000.0,32.673338,-115.49961100000002,0
250427,1001708,27500,2008.0,48500.0,34.291787,-82.087837,0
242748,970992,17900,2011.0,140000.0,45.2825,-93.4186,0
299048,1196192,6200,2012.0,116311.0,28.712,-81.5136,0
173556,694224,29995,2015.0,14823.0,36.297202,-119.140296,0
260565,1042260,9999,2006.0,168000.0,38.392522,-90.373572,0
166569,666276,7000,2004.0,160000.0,33.1639,-117.3009,0
239659,958636,2000,2004.0,202025.0,44.0496,-92.4896,0
198446,793784,10346,2010.0,126346.0,40.208147,-75.280518,0
247331,989324,5000,1985.0,120.0,46.2099,-94.2527,0
380307,1521228,4900,2008.0,170000.0,40.417521,-86.828556,0
13047,52188,2000,2002.0,188.0,41.001698,-85.144807,0
244563,978252,10877,2012.0,127404.0,44.03853,-92.488298,0
59362,237448,6600,2013.0,61000.0,41.2435,-95.9629,0
262055,1048220,29995,2014.0,89020.0,38.6419,-94.3285,0
33336,133344,1295,1998.0,95400.0,28.015864,-82.787951,0
61264,245056,2900,2002.0,167772.0,40.661787,-74.25109,0
424717,1698868,7850,2007.0,128000.0,36.1165,-80.0831,0
332050,1328200,11988,2016.0,41797.0,41.1345,-96.2458,0
267814,1071256,15000,2016.0,29770.0,36.292259,-86.733337,0
157427,629708,10500,2013.0,84000.0,33.7044,-117.1969,0
254942,1019768,26900,2013.0,71147.0,31.316064,-89.43711400000002,0
342776,1371104,11900,1999.0,122505.0,43.1943,-112.3615,0
258164,1032656,12990,2017.0,75981.0,44.4946,-103.865,0
379074,1516296,1800,1997.0,184684.0,39.6893,-86.3919,0
397739,1590956,5500,2001.0,96000.0,43.0123,-76.1452,0
214139,856556,15150,2011.0,123442.0,39.083072,-108.590262,0
16635,66540,12000,2008.0,226234.0,33.995,-81.0888,0
234103,936412,4500,1996.0,124000.0,41.8274,-71.52,0
426163,1704652,7900,2003.0,157000.0,36.049904,-79.83386999999998,0
377901,1511604,10921,2010.0,59000.0,41.680325,-86.161381,0
33948,135792,15900,2010.0,162690.0,39.01715,-94.696698,0
245941,983764,16999,2010.0,66291.0,45.57516500000001,-94.12611,0
348779,1395116,23850,2015.0,39000.0,37.5109,-77.6429,0
416309,1665236,12500,2009.0,108581.0,38.88358,-94.79383,0
262557,1050228,5750,2009.0,93000.0,37.173147,-94.563871,0
265315,1061260,13339,2006.0,59219.0,38.382623,-93.77344,0
290298,1161192,2900,2002.0,113000.0,28.4522,-81.4678,0
418600,1674400,34995,2016.0,36650.0,36.5007,-80.6119,0
123658,494632,55000,1961.0,79000.0,32.3366,-111.1771,0
164528,658112,38500,2017.0,19957.0,34.06273,-117.672,0
195168,780672,13500,2008.0,129702.0,39.97394600000001,-76.70536700000002,0
174523,698092,1800,1996.0,200000.0,34.4296,-119.8612,0
229199,916796,7699,2014.0,34000.0,42.5016,-83.1027,0
36730,146920,22000,2013.0,93500.0,32.6181,-83.789,0
188440,753760,5495,2009.0,133000.0,42.030758,-71.61135300000002,0
123600,494400,4500,2000.0,130000.0,32.616522,-110.985769,0
39180,156720,4888,2010.0,153692.0,49.206149,-122.878196,0
375289,1501156,15800,2018.0,15541.0,46.21077,-119.213,0
275867,1103468,14500,2007.0,149500.0,30.4129,-87.3092,0
40970,163880,18888,2011.0,95280.0,30.64306,-87.91277099999998,0
414671,1658684,3990,2000.0,159562.0,43.192483,-88.714391,0
290761,1163044,5750,2009.0,168000.0,28.712,-81.3552,0
323572,1294288,6800,2008.0,107000.0,30.5807,-97.4401,0
398183,1592732,11500,2018.0,2000.0,40.6548,-73.6097,0
185053,740212,1900,2006.0,200000.0,33.744406,-116.354007,0
118788,475152,6481,2006.0,153061.0,41.46389,-81.7693,0
192903,771612,8975,2012.0,134347.0,42.12091,-71.270647,0
199227,796908,3800,2011.0,108000.0,39.9635,-76.7269,0
386433,1545732,500,2000.0,298000.0,39.234337,-77.851626,0
19198,76792,3980,2004.0,128485.0,49.191381,-122.83741299999998,0
150227,600908,11995,2012.0,32813.0,45.555001,-122.522602,0
272938,1091752,6750,2016.0,28000.0,35.95767199999999,-83.818611,0
326874,1307496,6000,1987.0,31000.0,33.5373,-85.2533,0
415276,1661104,18900,2009.0,148050.0,44.040712,-88.72925500000002,0
344519,1378076,18944,2007.0,163450.0,42.788204,-71.233728,0
206168,824672,25000,2011.0,120000.0,41.8459,-77.7126,0
271425,1085700,1,2012.0,56000.0,36.070939,-86.72303199999998,0
10848,43392,2650,2004.0,156787.0,30.3991,-84.3298,0
26500,106000,3500,2009.0,138000.0,42.802821,-83.62801400000002,0
392264,1569056,6995,2012.0,93528.0,42.125442,-79.190781,0
146810,587240,11995,2002.0,244532.0,44.960405,-123.01442,0
421619,1686476,1000,1998.0,168000.0,35.6396,-79.8509,0
76504,306016,3000,2000.0,165000.0,38.8897,-76.8925,0
334166,1336664,10900,2013.0,129623.0,40.859554,-96.670579,0
116309,465236,13950,2008.0,133089.0,40.833834,-81.33886700000002,0
401506,1606024,24900,2018.0,21716.0,43.21855,-75.43374,0
198050,792200,5500,2005.0,162000.0,40.0606,-75.0471,0
370256,1481024,12999,2014.0,108550.0,47.524393,-120.48728,0
61687,246748,1800,2001.0,214000.0,39.6464,-84.1717,0
302988,1211952,15990,2011.0,134890.0,46.883793,-114.024211,0
121204,484816,11895,2008.0,79707.0,34.59723,-112.3173,0
402048,1608192,6700,2004.0,170000.0,40.8064,-72.8566,0
292641,1170564,3999,2002.0,105811.0,28.395061,-80.74943,0
166364,665456,2500,2007.0,138000.0,34.588333,-117.138716,0
271502,1086008,14999,2016.0,13309.0,36.15279,-86.83537,0
378537,1514148,12900,1989.0,82035.0,40.0563,-86.0163,0
307430,1229720,10000,2012.0,101600.0,32.662219,-96.857031,0
410895,1643580,3995,2007.0,185209.0,44.795115,-91.463757,0
75216,300864,18999,2015.0,42356.0,41.456783,-81.883689,0
74276,297104,12830,2013.0,51525.0,40.191327,-80.213736,0
220158,880632,2900,2001.0,258000.0,42.851055,-83.45119,0
246263,985052,5000,1987.0,84000.0,44.1538,-93.996,0
392516,1570064,1450,2001.0,141111.0,41.4724,-74.0566,0
43853,175412,7700,2014.0,148913.0,38.2683,-85.4845,0
342530,1370120,21499,2014.0,67412.0,43.621063,-116.314815,0
40127,160508,26500,2013.0,64000.0,35.2493,-106.6818,0
86200,344800,5000,2004.0,220.0,32.8105,-103.1587,0
226071,904284,4250,2001.0,97000.0,42.2922,-85.633,0
306143,1224572,6300,2008.0,170000.0,32.5283,-95.6545,0
119197,476788,7995,2007.0,130673.0,32.24951,-110.972417,0
18159,72636,17995,2013.0,52389.0,49.17255,-123.07806399999998,0
299812,1199248,19200,2011.0,125000.0,48.2028,-114.3039,0
169077,676308,19200,2016.0,23857.0,38.6318,-121.207,0
370898,1483592,14999,2015.0,60973.0,48.754959,-122.46596,0
189025,756100,700,2002.0,168000.0,42.1266,-71.7552,0
115485,461940,7900,2005.0,152000.0,40.4845,-81.4358,0
146878,587512,35000,2017.0,13500.0,44.9039,-123.0445,0
46835,187340,26995,2015.0,39801.0,41.96378,-83.67195,0
112799,451196,14991,2011.0,87720.0,41.12586,-81.50798,0
244682,978728,10750,2008.0,148000.0,44.4477,-93.4252,0
197938,791752,3500,1999.0,240000.0,40.9971,-76.0717,0
321573,1286292,5590,2011.0,151892.0,32.7204,-97.0826,0
405069,1620276,17890,2011.0,154154.0,43.15481,-75.930376,0
230755,923020,15988,2013.0,37085.0,43.23423,-86.181958,0
91349,365396,9500,2010.0,115918.0,41.7766,-71.4383,0
287184,1148736,2500,2005.0,119000.0,28.3949,-81.4179,0
81406,325624,15999,2016.0,21850.0,41.39588300000001,-73.61239,0
13991,55964,2300,2003.0,135000.0,42.9144,-73.6154,0
138114,552456,1750,2004.0,144000.0,39.2309,-76.6969,0
181551,726204,33000,2015.0,23800.0,38.6284,-121.3287,0
429276,1717104,1600,2001.0,160000.0,35.7323,-79.7893,0
297287,1189148,10300,2011.0,89000.0,28.0173,-82.4578,0
222907,891628,1300,1998.0,249000.0,41.787454,-84.17693299999998,0
215995,863980,18991,2014.0,68008.0,39.594868,-104.820444,0
70355,281420,2700,1988.0,134.0,32.757566,-80.159136,0
256953,1027812,23800,2014.0,93580.0,33.066044,-89.593906,0
149211,596844,38999,2015.0,53059.0,44.97145,-123.01772,0
3282,13128,3900,2007.0,126900.0,41.7035,-73.9117,0
148945,595780,9995,2012.0,119000.0,45.4021,-122.6144,0
367452,1469808,3400,2006.0,120000.0,39.8805,-74.9706,0
363132,1452528,5800,2004.0,140009.0,40.4226,-74.1799,0
378999,1515996,16500,2010.0,65200.0,38.6536,-87.1707,0
365981,1463924,2700,2003.0,195000.0,39.8444,-74.1973,0
211089,844356,29194,2014.0,44325.0,39.563136,-107.368206,0
316617,1266468,14999,2012.0,94599.0,32.6289,-97.1517,0
315293,1261172,28923,2015.0,23661.0,27.656582,-97.481814,0
358105,1432420,27500,2014.0,81000.0,41.7665,-89.6925,0
224209,896836,2900,2008.0,175000.0,42.866937,-85.669791,0
224711,898844,4000,2004.0,138000.0,44.73526500000001,-85.58075,0
23893,95572,11900,2013.0,77000.0,25.7873,-80.1564,0
31437,125748,29999,2008.0,73925.0,39.4991,-76.9101,0
413381,1653524,18995,2012.0,205322.0,43.54211,-87.942165,0
379114,1516456,2600,1997.0,191.0,38.013806,-87.553793,0
68246,272984,3200,1996.0,88000.0,42.7482,-95.5568,0
356009,1424036,2500,2004.0,159000.0,41.4906,-90.498,0
212825,851300,3000,1997.0,249000.0,39.6431,-104.8987,0
359388,1437552,5000,1990.0,155800.0,41.470515,-90.590343,0
176316,705264,75000,2006.0,25000.0,40.225174,-123.848719,0
127923,511692,7995,2012.0,235774.0,35.478787,-97.866413,0
421817,1687268,40488,2016.0,70888.0,35.835334,-80.242674,0
340396,1361584,3500,2010.0,222000.0,43.5834,-116.5848,0
345951,1383804,5500,2007.0,149159.0,37.289462,-79.91118399999998,0
299948,1199792,14778,2014.0,84758.0,47.49447,-111.23625,0
203657,814628,2000,1998.0,66665.0,41.4128,-75.6861,0
400683,1602732,5000,2008.0,108708.0,43.0892,-77.436,0
35078,140312,7449,2013.0,38500.0,33.5085,-117.6565,0
145304,581216,1000,2000.0,149000.0,44.566785,-123.165364,0
306378,1225512,16900,2017.0,46607.0,32.6635,-95.7064,0
30625,122500,3200,2006.0,94000.0,26.139467,-81.76762,0
302560,1210240,30388,2015.0,27684.0,45.614034,-108.386684,0
410701,1642804,24000,2015.0,74000.0,44.5463,-88.1021,0
244154,976616,13999,2015.0,35694.0,45.547849,-94.190651,0
302720,1210880,4999,2008.0,125582.0,45.794629,-108.480084,0
277599,1110396,3999,2009.0,101000.0,29.1605,-82.1288,0
237314,949256,5232,2011.0,141315.0,41.670141,-72.88059100000002,0
96659,386636,42980,2016.0,39289.0,47.71825,-117.411652,0
400901,1603604,7995,2007.0,108583.0,43.212285,-77.429994,0
115599,462396,28500,2014.0,19020.0,41.08,-81.52,0
316244,1264976,4000,2005.0,192000.0,29.6283,-98.4445,0
251087,1004348,2700,2006.0,207000.0,34.2296,-80.7147,0
370166,1480664,5999,2015.0,22000.0,46.2109,-119.168,0
151770,607080,21000,2010.0,49900.0,34.4197,-119.7078,0
175423,701692,8395,2013.0,52800.0,37.737757,-121.554365,0
211294,845176,14900,2015.0,68041.0,39.620464,-104.989098,0
367442,1469768,1800,1999.0,240000.0,39.8805,-74.9706,0
210433,841732,5900,2007.0,117200.0,40.537677,-105.039425,0
390511,1562044,2000,2001.0,119500.0,43.3227,-91.7939,0
116887,467548,3500,2005.0,186083.0,39.039311,-84.23389399999998,0
309378,1237512,4300,2011.0,90000.0,29.5405,-95.3208,0
45484,181936,39413,2014.0,48379.0,38.990868,-95.233358,0
296639,1186556,22000,2005.0,50837.0,29.1419,-81.1402,0
169378,677512,26991,2016.0,43045.0,33.8766,-117.9551,0
79050,316200,950,1991.0,217000.0,43.1834,-77.6043,0
3286,13144,1000,2012.0,64000.0,42.746,-73.6943,0
49882,199528,22995,2010.0,77112.0,47.658198,-117.15948799999998,0
207936,831744,6800,2002.0,295038.0,39.105881,-108.441044,0
345872,1383488,9995,2006.0,79455.0,37.335208,-79.525315,0
390708,1562832,4495,2007.0,64000.0,42.011896,-91.635014,0
40753,163012,11900,2012.0,75689.0,49.192754,-122.845215,0
124066,496264,18995,2014.0,47000.0,32.25,-110.8869,0
178073,712292,6912,2012.0,131049.0,40.480719,-122.345767,0
29788,119152,26000,2017.0,27750.0,35.1527,-86.5664,0
96666,386664,16999,2014.0,81137.0,47.65613,-117.236949,0
131133,524532,8450,2011.0,98640.0,35.667533,-97.593636,0
223035,892140,13990,2015.0,80468.0,42.449973,-85.667231,0
93678,374712,2500,1995.0,188884.0,33.358976,-106.104584,0
406815,1627260,2000,2006.0,132000.0,43.1624,-87.9898,0
334441,1337764,3800,2001.0,136.0,40.8362,-96.735533,0
215285,861140,4600,2004.0,217134.0,40.2854,-104.7825,0
287385,1149540,16488,2013.0,47073.0,27.5885,-80.3923,0
49584,198336,13998,2016.0,43945.0,47.538337,-116.119807,0
218840,875360,4999,2010.0,115000.0,42.3322,-85.1811,0
125795,503180,7800,2011.0,143000.0,43.4935,-70.4883,0
229048,916192,32000,2012.0,7770.0,45.857368,-87.058382,0
21156,84624,14500,2010.0,159200.0,33.971666,-81.194115,0
323066,1292264,16980,2003.0,178394.0,32.965063,-96.913304,0
211090,844360,7500,1995.0,126000.0,38.48716500000001,-107.75847,0
347757,1391028,11700,2007.0,97435.0,37.623673,-77.530271,0
195896,783584,20000,2004.0,119000.0,40.3191,-79.7205,0
179609,718436,5300,2007.0,115000.0,34.093962,-117.292848,0
118279,473116,3500,2004.0,160.0,40.7627,-82.5593,0
190677,762708,19700,2017.0,47207.0,42.11,-72.53,0
358629,1434516,2800,2000.0,130000.0,41.5087,-87.5904,0
179067,716268,1000,2001.0,1800000.0,40.7938,-124.1573,0
72943,291772,35900,2015.0,20100.0,37.705229,-121.909868,0
306176,1224704,21000,2006.0,134400.0,32.226394,-95.229321,0
404431,1617724,10900,2016.0,65000.0,40.6548,-73.6097,0
155401,621604,24500,2016.0,12777.0,32.71,-117.16,0
339997,1359988,14998,2011.0,96085.0,44.439495,-73.210154,0
253817,1015268,2900,2002.0,134000.0,39.8188,-75.5064,0
404161,1616644,8200,1976.0,80800.0,40.656994,-73.553783,0
46689,186756,3700,2007.0,180000.0,45.6418,-122.6801,0
245160,980640,12995,2010.0,179373.0,45.662523,-93.922815,0
3648,14592,6200,2007.0,125.0,40.6685,-73.5536,0
309063,1236252,15995,2015.0,54131.0,30.210533,-97.75612,0
21377,85508,10488,2011.0,114766.0,43.212056,-86.26339300000002,0
294501,1178004,18750,2016.0,110551.0,29.04624,-80.934561,0
22027,88108,51995,2017.0,0.0,49.857652,-119.594182,0
